# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1605       4.957275115811e-11       2.964184826865e-12      -2.778652586877e-12       0.000000000000e+00       8.008462550961e-16       6.685064915576e-17       4.392640521912e-17 
 1606       4.952332743283e-11       2.955819712369e-12      -2.838991139051e-12       0.000000000000e+00       7.987661987373e-16       6.507396748903e-17       4.379322302285e-17 
 1607       4.947859528394e-11       2.947102312785e-12      -2.898721119736e-12       0.000000000000e+00       7.966925748330e-16       6.332252957256e-17       4.365612918526e-17 
 1608       4.943847958915e-11       2.938037254018e-12      -2.957824240400e-12       0.000000000000e+00       7.946253636911e-16       6.159653291153e-17       4.351516063880e-17 
 1609       4.940290478502e-11       2.928629189647e-12      -3.016282131347e-12       0.000000000000e+00       7.925645453693e-16       5.989617559974e-17       4.337035455030e-17 
 1610       4.937179486625e-11       2.918882800971e-12      -3.074076341596e-12       0.000000000000e+00       7.905100996750e-16       5.822165632031e-17       4.322174832136e-17 
 1611       4.934507338495e-11       2.908802797058e-12      -3.131188338761e-12       0.000000000000e+00       7.884620061640e-16       5.657317434638e-17       4.306937958871e-17 
 1612       4.932266344995e-11       2.898393914785e-12      -3.187599508931e-12       0.000000000000e+00       7.864202441410e-16       5.495092954183e-17       4.291328622461e-17 
 1613       4.930448772602e-11       2.887660918885e-12      -3.243291156548e-12       0.000000000000e+00       7.843847926582e-16       5.335512236195e-17       4.275350633726e-17 
 1614       4.929046843322e-11       2.876608601997e-12      -3.298244504287e-12       0.000000000000e+00       7.823556305156e-16       5.178595385414e-17       4.259007827115e-17 
 1615       4.928052734612e-11       2.865241784704e-12      -3.352440692937e-12       0.000000000000e+00       7.803327362598e-16       5.024362565863e-17       4.242304060751e-17 
 1616       4.927458579311e-11       2.853565315583e-12      -3.405860781276e-12       0.000000000000e+00       7.783160881843e-16       4.872834000917e-17       4.225243216461e-17 
 1617       4.927256465568e-11       2.841584071248e-12      -3.458485745954e-12       0.000000000000e+00       7.763056643281e-16       4.724029973373e-17       4.207829199825e-17 
 1618       4.927438436768e-11       2.829302956399e-12      -3.510296481372e-12       0.000000000000e+00       7.743014424761e-16       4.577970825520e-17       4.190065940207e-17 
 1619       4.927996491461e-11       2.816726903864e-12      -3.561273799559e-12       0.000000000000e+00       7.723034001581e-16       4.434676959208e-17       4.171957390797e-17 
 1620       4.928922583291e-11       2.803860874643e-12      -3.611398430055e-12       0.000000000000e+00       7.703115146482e-16       4.294168835919e-17       4.153507528652e-17 
 1621       4.930208620921e-11       2.790709857958e-12      -3.660651019786e-12       0.000000000000e+00       7.683257629649e-16       4.156466976837e-17       4.134720354730e-17 
 1622       4.931846467965e-11       2.777278871295e-12      -3.709012132946e-12       0.000000000000e+00       7.663461218699e-16       4.021591962917e-17       4.115599893935e-17 
 1623       4.933827942910e-11       2.763572960450e-12      -3.756462250878e-12       0.000000000000e+00       7.643725678683e-16       3.889564434955e-17       4.096150195148e-17 
 1624       4.936144819052e-11       2.749597199576e-12      -3.802981771949e-12       0.000000000000e+00       7.624050772075e-16       3.760405093660e-17       4.076375331276e-17 
 1625       4.938788824416e-11       2.735356691225e-12      -3.848551011432e-12       0.000000000000e+00       7.604436258771e-16       3.634134699722e-17       4.056279399280e-17 
 1626       4.941751641689e-11       2.720856566395e-12      -3.893150201384e-12       0.000000000000e+00       7.584881896085e-16       3.510774073882e-17       4.035866520224e-17 
 1627       4.945024908144e-11       2.706101984579e-12      -3.936759490527e-12       0.000000000000e+00       7.565387438739e-16       3.390344097001e-17       4.015140839306e-17 
 1628       4.948600215573e-11       2.691098133803e-12      -3.979358944128e-12       0.000000000000e+00       7.545952638863e-16       3.272865710134e-17       3.994106525903e-17 
 1629       4.952469110210e-11       2.675850230677e-12      -4.020928543874e-12       0.000000000000e+00       7.526577245989e-16       3.158359914594e-17       3.972767773605e-17 
 1630       4.956623092662e-11       2.660363520438e-12      -4.061448187755e-12       0.000000000000e+00       7.507261007044e-16       3.046847772027e-17       3.951128800257e-17 
 1631       4.961053617834e-11       2.644643276998e-12      -4.100897689943e-12       0.000000000000e+00       7.488003666349e-16       2.938350404481e-17       3.929193847996e-17 
 1632       4.965752094861e-11       2.628694802984e-12      -4.139256780670e-12       0.000000000000e+00       7.468804965611e-16       2.832888994471e-17       3.906967183293e-17 
 1633       4.970709887032e-11       2.612523429790e-12      -4.176505106110e-12       0.000000000000e+00       7.449664643918e-16       2.730484785058e-17       3.884453096988e-17 
 1634       4.975918311720e-11       2.596134517617e-12      -4.212622228253e-12       0.000000000000e+00       7.430582437736e-16       2.631159079911e-17       3.861655904332e-17 
 1635       4.981368640310e-11       2.579533455520e-12      -4.247587624790e-12       0.000000000000e+00       7.411558080904e-16       2.534933243378e-17       3.838579945023e-17 
 1636       4.987052185326e-11       2.562725830123e-12      -4.281384235902e-12       0.000000000000e+00       7.392591325039e-16       2.441818150866e-17       3.815229405764e-17 
 1637       4.992960562821e-11       2.545717933314e-12      -4.314009139564e-12       0.000000000000e+00       7.373682000958e-16       2.351782436636e-17       3.791607786106e-17 
 1638       4.999085432191e-11       2.528516259178e-12      -4.345462971466e-12       0.000000000000e+00       7.354829957798e-16       2.264783962201e-17       3.767718427904e-17 
 1639       5.005418409121e-11       2.511127335797e-12      -4.375746386802e-12       0.000000000000e+00       7.336035042648e-16       2.180780339844e-17       3.743564692399e-17 
 1640       5.011951065511e-11       2.493557725299e-12      -4.404860060307e-12       0.000000000000e+00       7.317297100545e-16       2.099728932220e-17       3.719149960249e-17 
 1641       5.018674929414e-11       2.475814023914e-12      -4.432804686300e-12       0.000000000000e+00       7.298615974474e-16       2.021586851947e-17       3.694477631560e-17 
 1642       5.025581484965e-11       2.457902862024e-12      -4.459580978717e-12       0.000000000000e+00       7.279991505358e-16       1.946310961211e-17       3.669551125915e-17 
 1643       5.032662172313e-11       2.439830904221e-12      -4.485189671152e-12       0.000000000000e+00       7.261423532059e-16       1.873857871356e-17       3.644373882410e-17 
 1644       5.039908387554e-11       2.421604849352e-12      -4.509631516893e-12       0.000000000000e+00       7.242911891373e-16       1.804183942485e-17       3.618949359678e-17 
 1645       5.047311482659e-11       2.403231430579e-12      -4.532907288965e-12       0.000000000000e+00       7.224456418023e-16       1.737245283059e-17       3.593281035927e-17 
 1646       5.054862765412e-11       2.384717415430e-12      -4.555017780161e-12       0.000000000000e+00       7.206056944661e-16       1.672997749488e-17       3.567372408967e-17 
 1647       5.062553499335e-11       2.366069605849e-12      -4.575963803089e-12       0.000000000000e+00       7.187713301856e-16       1.611396945734e-17       3.541226996239e-17 
 1648       5.070374903627e-11       2.347294838253e-12      -4.595746190201e-12       0.000000000000e+00       7.169425318097e-16       1.552398222907e-17       3.514848334852e-17 
 1649       5.078318153089e-11       2.328399983581e-12      -4.614365793840e-12       0.000000000000e+00       7.151192819789e-16       1.495956678861e-17       3.488239981609e-17 
 1650       5.086374378060e-11       2.309391947351e-12      -4.631823486271e-12       0.000000000000e+00       7.133015631241e-16       1.442027157790e-17       3.461405513039e-17 
 1651       5.094534664346e-11       2.290277669709e-12      -4.648120159723e-12       0.000000000000e+00       7.114893574673e-16       1.390564249831e-17       3.434348525430e-17 
 1652       5.102790053157e-11       2.271064125485e-12      -4.663256726427e-12       0.000000000000e+00       7.096826470204e-16       1.341522290652e-17       3.407072634858e-17 
 1653       5.111131541032e-11       2.251758324243e-12      -4.677234118655e-12       0.000000000000e+00       7.078814135851e-16       1.294855361060e-17       3.379581477217e-17 
 1654       5.119550079776e-11       2.232367310338e-12      -4.690053288754e-12       0.000000000000e+00       7.060856387526e-16       1.250517286588e-17       3.351878708255e-17 
 1655       5.128036576387e-11       2.212898162964e-12      -4.701715209191e-12       0.000000000000e+00       7.042953039030e-16       1.208461637099e-17       3.323968003597e-17 
 1656       5.136581892995e-11       2.193357996211e-12      -4.712220872584e-12       0.000000000000e+00       7.025103902050e-16       1.168641726382e-17       3.295853058784e-17 
 1657       5.145176846785e-11       2.173753959114e-12      -4.721571291747e-12       0.000000000000e+00       7.007308786156e-16       1.131010611747e-17       3.267537589298e-17 
 1658       5.153812209937e-11       2.154093235710e-12      -4.729767499723e-12       0.000000000000e+00       6.989567498794e-16       1.095521093624e-17       3.239025330598e-17 
 1659       5.162478709551e-11       2.134383045089e-12      -4.736810549824e-12       0.000000000000e+00       6.971879845287e-16       1.062125715160e-17       3.210320038144e-17 
 1660       5.171167027585e-11       2.114630641445e-12      -4.742701515672e-12       0.000000000000e+00       6.954245628826e-16       1.030776761816e-17       3.181425487437e-17 
 1661       5.179867800781e-11       2.094843314134e-12      -4.747441491232e-12       0.000000000000e+00       6.936664650470e-16       1.001426260965e-17       3.152345474042e-17 
 1662       5.188571620600e-11       2.075028387720e-12      -4.751031590854e-12       0.000000000000e+00       6.919136709137e-16       9.740259814879e-18       3.123083813624e-17 
 1663       5.197269033155e-11       2.055193222034e-12      -4.753472949312e-12       0.000000000000e+00       6.901661601609e-16       9.485274333710e-18       3.093644341977e-17 
 1664       5.205950539140e-11       2.035345212223e-12      -4.754766721838e-12       0.000000000000e+00       6.884239122516e-16       9.248818673044e-18       3.064030915053e-17 
 1665       5.214606593762e-11       2.015491788807e-12      -4.754914084164e-12       0.000000000000e+00       6.866869064344e-16       9.030402742784e-18       3.034247408999e-17 
 1666       5.223227606674e-11       1.995640417725e-12      -4.753916232559e-12       0.000000000000e+00       6.849551217422e-16       8.829533851806e-18       3.004297720181e-17 
 1667       5.231803941909e-11       1.975798600397e-12      -4.751774383868e-12       0.000000000000e+00       6.832285369923e-16       8.645716703935e-18       2.974185765219e-17 
 1668       5.240325917807e-11       1.955973873769e-12      -4.748489775547e-12       0.000000000000e+00       6.815071307859e-16       8.478453393914e-18       2.943915481017e-17 
 1669       5.248783806949e-11       1.936173810369e-12      -4.744063665707e-12       0.000000000000e+00       6.797908815075e-16       8.327243403380e-18       2.913490824795e-17 
 1670       5.257167836090e-11       1.916406018361e-12      -4.738497333148e-12       0.000000000000e+00       6.780797673250e-16       8.191583596834e-18       2.882915774118e-17 
 1671       5.265468186089e-11       1.896678141597e-12      -4.731792077396e-12       0.000000000000e+00       6.763737661885e-16       8.070968217614e-18       2.852194326927e-17 
