# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  493       3.308516230675e-10       1.102310787667e-12      -7.756354057065e-12       7.406754987363e-15       7.253418503862e-14       3.515523421956e-15       6.433241846775e-16 
  494       3.318913318752e-10       1.088014768116e-12      -7.623705903601e-12       7.431818753725e-15       7.201814596750e-14       3.465972847901e-15       6.289711895324e-16 
  495       3.329064626321e-10       1.074222306638e-12      -7.488247619837e-12       7.456846291075e-15       7.150672675825e-14       3.418247848343e-15       6.146557667747e-16 
  496       3.338963265262e-10       1.060947077514e-12      -7.350073439405e-12       7.481833281004e-15       7.099985783199e-14       3.372296564817e-15       6.003789818551e-16 
  497       3.348602273986e-10       1.048202888213e-12      -7.209279407319e-12       7.506775345739e-15       7.049746725621e-14       3.328065988471e-15       5.861418992483e-16 
  498       3.357974617122e-10       1.036003679906e-12      -7.065963389466e-12       7.531668047856e-15       6.999948073030e-14       3.285501953720e-15       5.719455824064e-16 
  499       3.367073185214e-10       1.024363527976e-12      -6.920225082095e-12       7.556506889994e-15       6.950582157108e-14       3.244549131886e-15       5.577910937120e-16 
  500       3.375890794407e-10       1.013296642526e-12      -6.772166021314e-12       7.581287314575e-15       6.901641069844e-14       3.205151024843e-15       5.436794944317e-16 
  501       3.384420186142e-10       1.002817368897e-12      -6.621889592575e-12       7.606004703516e-15       6.853116662079e-14       3.167249958661e-15       5.296118446697e-16 
  502       3.392654026849e-10       9.929401881728e-13      -6.469501040169e-12       7.630654377942e-15       6.805000542071e-14       3.130787077252e-15       5.155892033210e-16 
  503       3.400584907632e-10       9.836797176924e-13      -6.315107476717e-12       7.655231597908e-15       6.757284074047e-14       3.095702336016e-15       5.016126280248e-16 
  504       3.408205343968e-10       9.750507115632e-13      -6.158817892662e-12       7.679731562109e-15       6.709958376757e-14       3.061934495482e-15       4.876831751178e-16 
  505       3.415509017099e-10       9.670660464257e-13      -6.000737545057e-12       7.704149816377e-15       6.663015756186e-14       3.029430356403e-15       4.738019117987e-16 
  506       3.422494538179e-10       9.597306138998e-13      -5.840950926878e-12       7.728483492695e-15       6.616454052003e-14       2.998172770550e-15       4.599699531007e-16 
  507       3.429161791963e-10       9.530472531935e-13      -5.679538325783e-12       7.752730105318e-15       6.570272413479e-14       2.968153424357e-15       4.461884258926e-16 
  508       3.435510705181e-10       9.470187495010e-13      -5.516581407278e-12       7.776887145125e-15       6.524469875894e-14       2.939363668436e-15       4.324584567225e-16 
  509       3.441541246812e-10       9.416478335671e-13      -5.352163221564e-12       7.800952079532e-15       6.479045359762e-14       2.911794515567e-15       4.187811717777e-16 
  510       3.447253428361e-10       9.369371812526e-13      -5.186368210397e-12       7.824922352391e-15       6.433997670063e-14       2.885436638677e-15       4.051576968434e-16 
  511       3.452647304133e-10       9.328894130990e-13      -5.019282213932e-12       7.848795383906e-15       6.389325495473e-14       2.860280368826e-15       3.915891572619e-16 
  512       3.457722971505e-10       9.295070938934e-13      -4.850992477579e-12       7.872568570533e-15       6.345027407591e-14       2.836315693195e-15       3.780766778921e-16 
  513       3.462480571204e-10       9.267927322331e-13      -4.681587658854e-12       7.896239284892e-15       6.301101860168e-14       2.813532253065e-15       3.646213830677e-16 
  514       3.466920287582e-10       9.247487800910e-13      -4.511157834230e-12       7.919804875673e-15       6.257547188339e-14       2.791919341807e-15       3.512243965574e-16 
  515       3.471042348886e-10       9.233776323801e-13      -4.339794505991e-12       7.943262667542e-15       6.214361607851e-14       2.771465902863e-15       3.378868415233e-16 
  516       3.474847027538e-10       9.226816265185e-13      -4.167590609083e-12       7.966609961050e-15       6.171543214293e-14       2.752160527729e-15       3.246098404802e-16 
  517       3.478334640405e-10       9.226630419943e-13      -3.994640517963e-12       7.989844032540e-15       6.129089982323e-14       2.733991453946e-15       3.113945152548e-16 
  518       3.481505549077e-10       9.233240999304e-13      -3.821040053455e-12       8.012962134052e-15       6.086999764899e-14       2.716946563076e-15       2.982419869448e-16 
  519       3.484360160142e-10       9.246669626496e-13      -3.646886489600e-12       8.035961493235e-15       6.045270292509e-14       2.701013378694e-15       2.851533758779e-16 
  520       3.486898925457e-10       9.266937332391e-13      -3.472278560507e-12       8.058839313248e-15       6.003899172400e-14       2.686179064369e-15       2.721298015711e-16 
  521       3.489122342425e-10       9.294064551159e-13      -3.297316467208e-12       8.081592772674e-15       5.962883887805e-14       2.672430421646e-15       2.591723826896e-16 
  522       3.491030954271e-10       9.328071115910e-13      -3.122101884505e-12       8.104219025423e-15       5.922221797177e-14       2.659753888038e-15       2.462822370062e-16 
  523       3.492625350314e-10       9.368976254349e-13      -2.946737967827e-12       8.126715200639e-15       5.881910133413e-14       2.648135535003e-15       2.334604813600e-16 
  524       3.493906166241e-10       9.416798584424e-13      -2.771329360077e-12       8.149078402609e-15       5.841946003086e-14       2.637561065931e-15       2.207082316159e-16 
  525       3.494874084387e-10       9.471556109970e-13      -2.595982198489e-12       8.171305710672e-15       5.802326385676e-14       2.628015814130e-15       2.080266026238e-16 
  526       3.495529834002e-10       9.533266216363e-13      -2.420804121475e-12       8.193394179122e-15       5.763048132796e-14       2.619484740810e-15       1.954167081773e-16 
  527       3.495874191534e-10       9.601945666168e-13      -2.245904275481e-12       8.215340837118e-15       5.724107967423e-14       2.611952433066e-15       1.828796609728e-16 
  528       3.495907980894e-10       9.677610594784e-13      -2.071393321834e-12       8.237142688592e-15       5.685502483127e-14       2.605403101863e-15       1.704165725693e-16 
  529       3.495632073740e-10       9.760276506098e-13      -1.897383443600e-12       8.258796712152e-15       5.647228143301e-14       2.599820580023e-15       1.580285533468e-16 
  530       3.495047389745e-10       9.849958268131e-13      -1.723988352431e-12       8.280299860995e-15       5.609281280389e-14       2.595188320205e-15       1.457167124657e-16 
  531       3.494154896877e-10       9.946670108686e-13      -1.551323295418e-12       8.301649062812e-15       5.571658095117e-14       2.591489392893e-15       1.334821578259e-16 
  532       3.492955611667e-10       1.005042561100e-12      -1.379505061944e-12       8.322841219693e-15       5.534354655720e-14       2.588706484380e-15       1.213259960259e-16 
  533       3.491450599489e-10       1.016123770939e-12      -1.208651990536e-12       8.343873208037e-15       5.497366897174e-14       2.586821894752e-15       1.092493323220e-16 
  534       3.489640974835e-10       1.027911868490e-12      -1.038883975715e-12       8.364741878458e-15       5.460690620423e-14       2.585817535872e-15       9.725327058732e-17 
  535       3.487527901585e-10       1.040408016096e-12      -8.703224748491e-13       8.385444055694e-15       5.424321491610e-14       2.585674929364e-15       8.533891327085e-17 
  536       3.485112593284e-10       1.053613309902e-12      -7.030905150051e-13       8.405976538511e-15       5.388255041306e-14       2.586375204600e-15       7.350736135678e-17 
  537       3.482396313419e-10       1.067528779421e-12      -5.373126998011e-13       8.426336099616e-15       5.352486663738e-14       2.587899096684e-15       6.175971432345e-17 
  538       3.479380375690e-10       1.082155387098e-12      -3.731152162572e-13       8.446519485557e-15       5.317011616020e-14       2.590226944433e-15       5.009707010253e-17 
  539       3.476066144288e-10       1.097494027876e-12      -2.106258416481e-13       8.466523416635e-15       5.281825017381e-14       2.593338688365e-15       3.852052503813e-17 
  540       3.472455034164e-10       1.113545528760e-12      -4.997395035463e-14       8.486344586810e-15       5.246921848395e-14       2.597213868683e-15       2.703117384591e-17 
  541       3.468548511312e-10       1.130310648382e-12       1.087094792841e-13       8.505979663611e-15       5.212296950211e-14       2.601831623260e-15       1.563010957217e-17 
  542       3.464348093036e-10       1.147790076567e-12       2.652918581190e-13       8.525425288037e-15       5.177945023782e-14       2.607170685620e-15       4.318423553056e-18 
  543       3.459855348229e-10       1.165984433895e-12       4.196389793393e-13       8.544678074470e-15       5.143860629091e-14       2.613209382927e-15      -6.902794626425e-18 
  544       3.455072304989e-10       1.184892951895e-12       5.716290296672e-13       8.563735133747e-15       5.110039031683e-14       2.619927825868e-15      -1.803262884105e-17 
  545       3.450002684905e-10       1.204509475679e-12       7.211950489424e-13       8.582595657958e-15       5.076478768700e-14       2.627314546808e-15      -2.907085651881e-17 
  546       3.444650702340e-10       1.224826353481e-12       8.682835931996e-13       8.601259377871e-15       5.043179149986e-14       2.635360035290e-15      -4.001744254545e-17 
  547       3.439020660520e-10       1.245835745390e-12       1.012840818234e-12       8.619726043723e-15       5.010139416579e-14       2.644054561076e-15      -5.087236896574e-17 
  548       3.433116951965e-10       1.267529622377e-12       1.154812478424e-12       8.637995425340e-15       4.977358740278e-14       2.653388173024e-15      -6.163563509389e-17 
  549       3.426944058937e-10       1.289899765330e-12       1.294143925551e-12       8.656067312253e-15       4.944836223222e-14       2.663350697954e-15      -7.230725762392e-17 
  550       3.420506553872e-10       1.312937764082e-12       1.430780107623e-12       8.673941513819e-15       4.912570897454e-14       2.673931739524e-15      -8.288727073997e-17 
  551       3.413809099827e-10       1.336635016444e-12       1.564665567698e-12       8.691617859340e-15       4.880561724503e-14       2.685120677099e-15      -9.337572622671e-17 
  552       3.406856450913e-10       1.360982727234e-12       1.695744442702e-12       8.709096198181e-15       4.848807594946e-14       2.696906664623e-15      -1.037726935797e-16 
  553       3.399653452737e-10       1.385971907308e-12       1.823960462253e-12       8.726376399891e-15       4.817307327988e-14       2.709278629493e-15      -1.140782601157e-16 
  554       3.392205042844e-10       1.411593372592e-12       1.949256947484e-12       8.743458354320e-15       4.786059671033e-14       2.722225271427e-15      -1.242925310833e-16 
  555       3.384516251150e-10       1.437837743114e-12       2.071576809864e-12       8.760341971738e-15       4.755063299251e-14       2.735735061339e-15      -1.344156297726e-16 
  556       3.376592200390e-10       1.464695442030e-12       2.190862550020e-12       8.777027182955e-15       4.724316815157e-14       2.749796240208e-15      -1.444476976266e-16 
  557       3.368438106551e-10       1.492156694661e-12       2.307056256557e-12       8.793513939442e-15       4.693818748179e-14       2.764396817953e-15      -1.543888943506e-16 
